主站点号,电压等级,间隔名称,设备名称,设备大类,信息分类,告警分级,量测类型,动作量词,信号类型,是否上光字牌,主站端描述（合并信息填母点描述）,厂站端描述
982,10kV,10kV创1乙备用线,创1乙开关,交流开关,变位,,位置遥信,PSCADA分位/合位,一般遥信,否,创1乙,创1乙
983,10kV,10kV创1乙备用线,创1乙-27接地刀闸,接地刀闸,变位,,位置遥信,PSCADA分位/合位,一般遥信,否,创1乙-27,创1乙-27
984,10kV,10kV创1乙备用线,创1乙开关手车,交流刀闸,告知,,位置遥信,PSCADA拉出/推入,一般遥信,否,创1乙开关手车工作位置,创1乙开关手车工作位置
985,10kV,10kV创1乙备用线,创1乙开关机构,辅助设备,异常,,,PSCADA已储能/未储能,主设备异常告警,是,创1乙开关机构弹簧未储能,创1乙开关机构弹簧未储能
986,10kV,10kV创1乙备用线,创1乙开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备故障告警,是,创1乙开关机构储能电机故障,创1乙开关机构储能电机故障
987,10kV,10kV创1乙备用线,创1乙开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备故障告警,是,创1乙加热器故障,创1乙加热器故障
988,10kV,10kV创1乙备用线,创1乙开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备故障告警,是,创1乙带电显示器故障,创1乙带电显示器故障
989,10kV,10kV创1乙备用线,创1乙开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,创1乙控制回路断线,创1乙控制回路断线
990,10kV,10kV创1乙备用线,创1乙线路保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,创1乙过流I段动作,创1乙过流I段动作
991,10kV,10kV创1乙备用线,创1乙线路保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,创1乙过流II段动作（速断）,创1乙过流II段动作（速断）
992,10kV,10kV创1乙备用线,创1乙线路保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,创1乙过流III段动作（过流）,创1乙过流III段动作（过流）
993,10kV,10kV创1乙备用线,创1乙线路保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,创1乙零序I段动作,创1乙零序I段动作
994,10kV,10kV创1乙备用线,创1乙线路保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,创1乙零序II段动作,创1乙零序II段动作
995,10kV,10kV创1乙备用线,创1乙线路保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,创1乙零序III段动作,创1乙零序III段动作
996,10kV,10kV创1乙备用线,创1乙线路保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,创1乙重合闸动作,创1乙重合闸动作
997,10kV,10kV创1乙备用线,创1乙线路保护,二次设备,变位,,,PSCADA远方/就地,一般遥信,否,创1乙测保装置就地控制,创1乙测保装置就地控制
998,10kV,10kV创1乙备用线,创1乙线路保护,二次设备,异常,,,PSCADA恢复/中断,二次设备故障告警,否,创1乙测保装置通信中断,创1乙测保装置通信中断
999,10kV,10kV创1乙备用线,创1乙线路保护,二次设备,异常,,,PSCADA复归/告警,二次设备故障告警,是,创1乙测保装置故障,创1乙测保装置故障
1000,10kV,10kV创1乙备用线,创1乙线路保护,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,创1乙测保装置异常,创1乙测保装置异常
1001,10kV,10kV创1乙备用线,创1乙线路保护,二次设备,变位,,,PSCADA退出/投入,软压板,否,创1乙停用重合闸软压板投入,创1乙停用重合闸软压板投入
1002,10kV,10kV创1乙备用线,创1乙线路保护,二次设备,变位,,,PSCADA放电/已充电,一般遥信,否,创1乙重合闸充电完成,创1乙重合闸充电完成
1003,10kV,10kV创1乙备用线,创1乙线路保护,二次设备,异常,,,PSCADA退出/投入,一般遥信,否,创1乙测保装置检修压板投入,创1乙测保装置检修压板投入
1004,10kV,10kV创1乙备用线,创1乙线路保护,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,创1乙测保装置收低周GOOSE链路中断,创1乙测保装置收低周GOOSE链路中断
1005,10kV,10kV创1丙备用线,创1丙间隔事故总,二次设备,事故,,,PSCADA复归/动作,保护事件,是,创1丙间隔事故总,创1丙间隔事故总
1006,10kV,10kV创1丙备用线,创1丙开关,交流开关,变位,,位置遥信,PSCADA分位/合位,一般遥信,否,创1丙,创1丙
1007,10kV,10kV创1丙备用线,创1丙-27接地刀闸,接地刀闸,变位,,位置遥信,PSCADA分位/合位,一般遥信,否,创1丙-27,创1丙-27
1008,10kV,10kV创1丙备用线,创1丙开关手车,交流刀闸,告知,,位置遥信,PSCADA拉出/推入,一般遥信,否,创1丙开关手车工作位置,创1丙开关手车工作位置
1009,10kV,10kV创1丙备用线,创1丙开关机构,辅助设备,异常,,,PSCADA已储能/未储能,主设备异常告警,是,创1丙开关机构弹簧未储能,创1丙开关机构弹簧未储能
1010,10kV,10kV创1丙备用线,创1丙开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备故障告警,是,创1丙开关机构储能电机故障,创1丙开关机构储能电机故障
1011,10kV,10kV创1丙备用线,创1丙开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备故障告警,是,创1丙加热器故障,创1丙加热器故障
1012,10kV,10kV创1丙备用线,创1丙开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备故障告警,是,创1丙带电显示器故障,创1丙带电显示器故障
1013,10kV,10kV创1丙备用线,创1丙开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,创1丙控制回路断线,创1丙控制回路断线
1014,10kV,10kV创1丙备用线,创1丙线路保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,创1丙过流I段动作,创1丙过流I段动作
1015,10kV,10kV创1丙备用线,创1丙线路保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,创1丙过流II段动作（速断）,创1丙过流II段动作（速断）
1016,10kV,10kV创1丙备用线,创1丙线路保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,创1丙过流III段动作（过流）,创1丙过流III段动作（过流）
1017,10kV,10kV创1丙备用线,创1丙线路保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,创1丙零序I段动作,创1丙零序I段动作
1018,10kV,10kV创1丙备用线,创1丙线路保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,创1丙零序II段动作,创1丙零序II段动作
1019,10kV,10kV创1丙备用线,创1丙线路保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,创1丙零序III段动作,创1丙零序III段动作
1020,10kV,10kV创1丙备用线,创1丙线路保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,创1丙重合闸动作,创1丙重合闸动作
1021,10kV,10kV创1丙备用线,创1丙线路保护,二次设备,变位,,,PSCADA远方/就地,一般遥信,否,创1丙测保装置就地控制,创1丙测保装置就地控制
1022,10kV,10kV创1丙备用线,创1丙线路保护,二次设备,异常,,,PSCADA恢复/中断,二次设备故障告警,否,创1丙测保装置通信中断,创1丙测保装置通信中断
1023,10kV,10kV创1丙备用线,创1丙线路保护,二次设备,异常,,,PSCADA复归/告警,二次设备故障告警,是,创1丙测保装置故障,创1丙测保装置故障
1024,10kV,10kV创1丙备用线,创1丙线路保护,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,创1丙测保装置异常,创1丙测保装置异常
1025,10kV,10kV创1丙备用线,创1丙线路保护,二次设备,变位,,,PSCADA退出/投入,软压板,否,创1丙停用重合闸软压板投入,创1丙停用重合闸软压板投入
1026,10kV,10kV创1丙备用线,创1丙线路保护,二次设备,变位,,,PSCADA放电/已充电,一般遥信,否,创1丙重合闸充电完成,创1丙重合闸充电完成
1027,10kV,10kV创1丙备用线,创1丙线路保护,二次设备,异常,,,PSCADA退出/投入,一般遥信,否,创1丙测保装置检修压板投入,创1丙测保装置检修压板投入
1028,10kV,10kV创1丙备用线,创1丙线路保护,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,创1丙测保装置收低周GOOSE链路中断,创1丙测保装置收低周GOOSE链路中断
1029,10kV,10kV创21备用线,创21间隔事故总,二次设备,事故,,,PSCADA复归/动作,保护事件,是,创21间隔事故总,创21间隔事故总
1030,10kV,10kV创21备用线,创21开关,交流开关,变位,,位置遥信,PSCADA分位/合位,一般遥信,否,创21,创21
1031,10kV,10kV创21备用线,创21-27接地刀闸,接地刀闸,变位,,位置遥信,PSCADA分位/合位,一般遥信,否,创21-27,创21-27
1032,10kV,10kV创21备用线,创21开关手车,交流刀闸,告知,,位置遥信,PSCADA拉出/推入,一般遥信,否,创21开关手车工作位置,创21开关手车工作位置
1033,10kV,10kV创21备用线,创21开关机构,辅助设备,异常,,,PSCADA已储能/未储能,主设备异常告警,是,创21开关机构弹簧未储能,创21开关机构弹簧未储能
1034,10kV,10kV创21备用线,创21开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备故障告警,是,创21开关机构储能电机故障,创21开关机构储能电机故障
1035,10kV,10kV创21备用线,创21开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备故障告警,是,创21加热器故障,创21加热器故障
1036,10kV,10kV创21备用线,创21开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备故障告警,是,创21带电显示器故障,创21带电显示器故障
1037,10kV,10kV创21备用线,创21开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,创21控制回路断线,创21控制回路断线
1038,10kV,10kV创21备用线,创21线路保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,创21过流I段动作,创21过流I段动作
1039,10kV,10kV创21备用线,创21线路保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,创21过流II段动作（速断）,创21过流II段动作（速断）
1040,10kV,10kV创21备用线,创21线路保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,创21过流III段动作（过流）,创21过流III段动作（过流）
1041,10kV,10kV创21备用线,创21线路保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,创21零序I段动作,创21零序I段动作
1042,10kV,10kV创21备用线,创21线路保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,创21零序II段动作,创21零序II段动作
1043,10kV,10kV创21备用线,创21线路保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,创21零序III段动作,创21零序III段动作
1044,10kV,10kV创21备用线,创21线路保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,创21重合闸动作,创21重合闸动作
1045,10kV,10kV创21备用线,创21线路保护,二次设备,变位,,,PSCADA远方/就地,一般遥信,否,创21测保装置就地控制,创21测保装置就地控制
1046,10kV,10kV创21备用线,创21线路保护,二次设备,异常,,,PSCADA恢复/中断,二次设备故障告警,否,创21测保装置通信中断,创21测保装置通信中断
1047,10kV,10kV创21备用线,创21线路保护,二次设备,异常,,,PSCADA复归/告警,二次设备故障告警,是,创21测保装置故障,创21测保装置故障
1048,10kV,10kV创21备用线,创21线路保护,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,创21测保装置异常,创21测保装置异常
1049,10kV,10kV创21备用线,创21线路保护,二次设备,变位,,,PSCADA退出/投入,软压板,否,创21停用重合闸软压板投入,创21停用重合闸软压板投入
1050,10kV,10kV创21备用线,创21线路保护,二次设备,变位,,,PSCADA放电/已充电,一般遥信,否,创21重合闸充电完成,创21重合闸充电完成
1051,10kV,10kV创21备用线,创21线路保护,二次设备,异常,,,PSCADA退出/投入,一般遥信,否,创21测保装置检修压板投入,创21测保装置检修压板投入
1052,10kV,10kV创21备用线,创21线路保护,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,创21测保装置收低周GOOSE链路中断,创21测保装置收低周GOOSE链路中断
1053,10kV,10kV创22备用线,创22间隔事故总,二次设备,事故,,,PSCADA复归/动作,保护事件,是,创22间隔事故总,创22间隔事故总
1054,10kV,10kV创22备用线,创22开关,交流开关,变位,,位置遥信,PSCADA分位/合位,一般遥信,否,创22,创22
1055,10kV,10kV创22备用线,创22-27接地刀闸,接地刀闸,变位,,位置遥信,PSCADA分位/合位,一般遥信,否,创22-27,创22-27
1056,10kV,10kV创22备用线,创22开关手车,交流刀闸,告知,,位置遥信,PSCADA拉出/推入,一般遥信,否,创22开关手车工作位置,创22开关手车工作位置
1057,10kV,10kV创22备用线,创22开关机构,辅助设备,异常,,,PSCADA已储能/未储能,主设备异常告警,是,创22开关机构弹簧未储能,创22开关机构弹簧未储能
1058,10kV,10kV创22备用线,创22开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备故障告警,是,创22开关机构储能电机故障,创22开关机构储能电机故障
1059,10kV,10kV创22备用线,创22开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备故障告警,是,创22加热器故障,创22加热器故障
1060,10kV,10kV创22备用线,创22开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备故障告警,是,创22带电显示器故障,创22带电显示器故障
1061,10kV,10kV创22备用线,创22开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,创22控制回路断线,创22控制回路断线
1062,10kV,10kV创22备用线,创22线路保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,创22过流I段动作,创22过流I段动作
1063,10kV,10kV创22备用线,创22线路保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,创22过流II段动作（速断）,创22过流II段动作（速断）
1064,10kV,10kV创22备用线,创22线路保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,创22过流III段动作（过流）,创22过流III段动作（过流）
1065,10kV,10kV创22备用线,创22线路保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,创22零序I段动作,创22零序I段动作
1066,10kV,10kV创22备用线,创22线路保护,二次设备,事故,,,PSCADA复归/动作,保护事件,是,创22零序II段动作,创22零序II段动作
